"","Station_code","CWV","ELV","AOD","PM2.5","Temp","RH","NDVI","WD","WS","BLH","Press","season","day","month","lon","lat","model_pred","model_pred_10","predicted"
"26","15",1.0155,212.9375,0.066,60.55681818,288.4386597,62.00370789,0.296764417,306.9841309,3.820948124,425.6901855,990.1917188,"DJF","54",2,77.15301,28.815329,72.8008187335781,72.8008187335792,72.1218309671067
"27","15",0.917,212.9375,0.249231212,90.88541667,288.7895508,64.92416382,0.31661198,321.3205566,2.340107918,332.0941162,987.0904688,"DJF","55",2,77.15301,28.815329,103.076010981616,103.076010981617,103.552722811695
"28","15",1.374,212.9375,0.665738331,102.9782609,288.4547119,67.93899536,0.333538082,76.13954926,1.895196676,307.6881104,986.403125,"DJF","56",2,77.15301,28.815329,160.892419717679,160.892419717681,164.074137702423
"29","15",0.9895,212.9375,0.394087409,100.5,286.3986511,70.0947876,0.349164175,317.9797363,2.378428698,547.7514648,990.5232031,"DJF","59",2,77.15301,28.815329,95.0221487397669,95.0221487397683,97.4804992622814
"30","15",1.11,212.9375,0.2715,87.10869565,287.1786499,68.36413574,0.343386186,327.116394,2.196712732,338.8319702,990.9851563,"MAM","60",3,77.15301,28.815329,117.016657512236,117.016657512238,120.76035501808
"31","15",2.438,212.9375,1.184476812,75.07291667,290.2088623,80.48316956,0.311533269,321.9673157,2.345418453,369.1048584,985.0421875,"MAM","63",3,77.15301,28.815329,69.9202451155182,69.9202451155189,70.6131714189194
"32","15",1.3745,212.9375,0.599181805,75.23958333,289.5762329,73.45251465,0.300609691,311.5358276,2.805603743,527.3292847,985.9110156,"MAM","64",3,77.15301,28.815329,101.736963971944,101.736963971945,100.685797814073
"33","15",1.4365,212.9375,0.299,72.98913043,289.5793762,67.55261993,0.2918,302.3118591,2.671615839,538.0111084,987.0964063,"MAM","65",3,77.15301,28.815329,72.6283907397897,72.6283907397902,71.4345474084486
"34","15",1.1475,212.9375,0.297245855,106.1458333,290.0823975,64.1410141,0.286145683,337.6142578,1.931072354,411.4820557,987.4428125,"MAM","66",3,77.15301,28.815329,57.1021637059362,57.1021637059366,56.0797251036301
"35","15",1.8225,212.9375,0.3725,65.14583333,291.7689819,59.88433456,0.283052502,340.3439941,3.063993692,476.5665283,989.0264844,"MAM","68",3,77.15301,28.815329,59.4647041773664,59.4647041773669,58.6064873597698
"36","15",1.107,212.9375,0.139,82.77631579,291.2086182,56.47163391,0.284510366,330.4451904,2.276385307,469.0331726,989.1326563,"MAM","69",3,77.15301,28.815329,70.8441033972095,70.8441033972101,69.9684899479474
"37","15",0.9995,212.9375,0.30601144,47.82291667,292.4301147,60.60288239,0.29067682,353.7280273,2.425569534,573.4921875,990.835625,"MAM","71",3,77.15301,28.815329,55.7764045494809,55.7764045494822,54.8829330615356
"38","15",1.4645,212.9375,0.309,60.93181818,291.3980103,66.18968201,0.299892252,326.4332275,2.807666063,522.5393677,992.9201563,"MAM","74",3,77.15301,28.815329,65.4040443839662,65.4040443839671,65.3399813398086
"39","15",1.3975,212.9375,0.272267553,90.6875,292.9485168,54.98488998,0.302376461,312.6141968,2.185626745,484.6291199,989.7734375,"MAM","76",3,77.15301,28.815329,84.0390809080512,84.0390809080523,84.1167979756089
"40","15",1.3745,212.9375,0.3215,100.75,293.1896362,55.78554535,0.302726907,320.6427612,1.983964682,421.8318481,989.3364063,"MAM","77",3,77.15301,28.815329,79.6166640911852,79.6166640911864,79.8301788928035
"41","15",1.9725,212.9375,0.216299002,104.6704545,294.4346924,55.61914063,0.302655239,344.2420044,2.351676941,537.7498169,985.9207813,"MAM","78",3,77.15301,28.815329,85.7110361679346,85.7110361679354,86.1842832577922
"42","15",2.323,212.9375,0.391549148,67.66666667,295.1584473,53.82839966,0.301762541,18.78824234,2.175399303,542.9042358,987.4165625,"MAM","80",3,77.15301,28.815329,107.896911891419,107.896911891421,108.485512536238
"43","15",1.1605,212.9375,0.167,30.73913043,295.1626587,42.45730591,0.3012,325.4721069,3.620969772,642.4226074,989.4321875,"MAM","81",3,77.15301,28.815329,58.8534141357331,58.8534141357347,59.668005263208
"44","15",1.539,212.9375,0.22,53.7625,295.4968567,40.98512268,0.300661676,317.4917297,4.085198402,588.0778809,988.6460938,"MAM","82",3,77.15301,28.815329,81.5662514106551,81.5662514106569,81.6196573675919
"45","15",2.1395,212.9375,0.4795,49.54166667,297.1642456,44.60114288,0.299923578,327.2814331,3.610284328,653.6549072,987.3145313,"MAM","83",3,77.15301,28.815329,72.8452869413306,72.8452869413314,72.4531296665176
"46","15",2.731,212.9375,0.402,69.51136364,294.7740479,63.9619751,0.298691067,323.5224609,2.370450974,389.0264587,987.5151563,"MAM","84",3,77.15301,28.815329,62.8756367920625,62.8756367920637,62.6221333310518
"47","15",1.6615,212.9375,0.2535,76.51041667,295.4196167,59.58367157,0.296669507,315.645874,2.857017517,617.7235718,988.7165625,"MAM","85",3,77.15301,28.815329,69.4339109558623,69.4339109558633,69.8971651004535
"48","15",2.747,212.9375,0.350624814,107.6770833,299.9661255,52.55406189,0.282924143,317.91745,2.37181139,464.7379456,984.44625,"MAM","88",3,77.15301,28.815329,80.2661457845801,80.2661457845811,78.9114856319828
